188,4,0,0,2,9.84,11.365,60,15.0013,2011,12,18,6,11
15,2,0,1,1,18.86,22.725,59,6.0032,2011,5,10,1,1
218,4,0,1,2,21.32,25.0,68,15.0013,2012,10,18,3,10
207,3,0,0,1,24.6,28.03,83,7.0015,2012,9,15,5,0
536,2,0,0,1,23.78,27.275,46,19.0012,2012,6,2,5,11
26,3,0,1,1,30.34,34.09,58,12.998,2011,7,13,2,5
154,4,0,1,1,14.76,16.665,57,22.0028,2012,12,11,1,10
192,4,0,0,1,18.04,21.97,54,0.0,2012,11,10,5,20
135,4,0,1,2,15.58,19.695,87,6.0032,2012,12,17,0,10
24,2,0,1,1,18.86,22.725,72,19.9995,2012,5,10,3,5
423,4,0,1,1,22.14,25.76,39,19.0012,2011,10,14,4,18
433,3,0,0,1,30.34,33.335,45,19.9995,2011,7,16,5,14
7,1,0,0,1,10.66,13.635,75,7.0015,2012,1,7,5,6
266,4,0,0,1,12.3,16.665,26,0.0,2011,12,11,6,15
301,2,0,1,1,22.96,26.515,73,8.9981,2012,5,3,3,12
136,4,0,1,1,18.04,21.97,77,8.9981,2012,12,3,0,10
350,2,0,1,2,20.5,24.24,82,15.0013,2012,5,7,0,9
402,2,0,1,2,26.24,28.79,89,12.998,2012,6,1,4,7
88,3,0,1,3,27.88,31.82,83,30.0026,2012,9,18,1,12
285,2,0,1,1,33.62,39.395,56,19.9995,2011,6,10,4,16
284,2,0,1,2,28.7,33.335,79,11.0014,2011,6,1,2,7
40,2,0,1,1,18.86,22.725,41,19.9995,2011,4,6,2,23
227,2,0,1,1,31.16,35.605,58,7.0015,2012,6,19,1,14
193,2,0,1,1,27.88,31.82,51,0.0,2011,5,16,0,14
461,2,0,0,2,28.7,31.82,42,12.998,2012,6,16,5,19
463,3,0,0,1,31.16,34.09,43,19.0012,2011,7,16,5,12
46,4,0,1,3,17.22,21.21,88,15.0013,2011,11,16,2,22
241,4,0,1,1,19.68,23.485,77,0.0,2011,10,7,4,9
63,1,0,0,1,4.1,4.545,49,19.9995,2012,2,12,6,9
137,2,0,1,1,22.96,26.515,35,6.0032,2011,4,14,3,14
1,1,0,1,1,0.82,0.76,34,19.0012,2012,1,4,2,2
491,2,0,1,1,27.88,31.82,83,12.998,2012,6,12,1,19
205,1,0,1,1,20.5,24.24,34,27.9993,2012,3,7,2,13
362,3,0,1,1,22.14,25.76,60,16.9979,2012,9,19,2,9
198,1,0,0,1,21.32,25.0,77,8.9981,2012,3,18,6,20
103,2,0,1,2,22.14,25.76,64,6.0032,2011,4,19,1,12
150,4,0,1,1,16.4,20.455,40,15.0013,2011,12,1,3,14
37,3,0,0,2,18.86,22.725,77,12.998,2011,9,17,5,7
56,1,0,1,3,18.04,21.97,0,39.0007,2011,3,10,3,19
170,2,0,1,2,25.42,30.305,69,12.998,2011,5,2,0,13
387,4,0,1,2,20.5,24.24,77,11.0014,2012,10,18,3,9
125,2,0,1,2,22.96,26.515,43,8.9981,2011,5,10,1,11
23,4,0,0,1,18.04,21.97,62,12.998,2011,10,15,5,3
69,2,0,0,1,16.4,20.455,28,16.9979,2012,4,7,5,1
53,1,0,1,3,13.94,18.18,76,0.0,2012,2,16,3,15
170,3,0,1,1,23.78,27.275,73,7.0015,2012,9,13,3,23
67,1,0,1,2,8.2,9.85,40,15.0013,2011,1,7,4,11
11,4,1,0,1,13.12,14.395,57,19.0012,2011,11,11,4,2
70,4,0,0,1,13.12,16.665,87,7.0015,2012,11,11,6,2
187,3,0,1,1,31.16,33.335,35,16.9979,2011,8,11,3,11
138,1,0,1,1,14.76,16.665,53,19.0012,2012,2,15,2,11
385,1,0,1,2,10.66,11.365,44,22.0028,2012,1,19,3,17
282,2,0,1,1,22.14,25.76,77,19.0012,2011,5,19,3,20
489,4,0,1,1,22.96,26.515,56,19.0012,2011,11,14,0,18
138,2,0,1,2,23.78,27.275,78,19.0012,2011,5,18,2,14
3,4,0,1,2,17.22,21.21,77,22.0028,2011,11,17,3,3
2,1,0,1,1,9.02,13.635,64,0.0,2011,3,8,1,4
13,1,1,0,2,6.56,9.09,50,8.9981,2011,1,17,0,7
458,3,0,1,1,33.62,37.12,43,15.0013,2012,8,14,1,16
5,3,0,1,1,27.06,31.06,69,11.0014,2011,7,5,1,4
127,1,0,1,2,6.56,9.09,80,8.9981,2011,2,4,4,9
33,1,0,1,2,9.02,12.88,93,6.0032,2011,1,18,1,22
234,1,0,1,1,16.4,20.455,43,11.0014,2012,3,2,4,12
297,1,0,0,1,14.76,18.18,21,6.0032,2012,3,10,5,18
145,1,0,1,2,13.94,17.425,81,7.0015,2012,2,16,3,21
516,4,0,1,1,20.5,24.24,72,12.998,2012,10,17,2,19
114,1,0,1,1,12.3,13.635,42,26.0027,2012,1,18,2,11
140,2,0,0,1,27.06,30.305,83,7.0015,2011,6,12,6,21
448,2,0,1,1,27.88,31.82,36,27.9993,2012,6,13,2,20
59,4,0,0,2,13.12,15.15,49,16.9979,2012,11,3,5,7
313,2,0,0,1,18.04,21.97,38,19.0012,2011,4,3,6,12
116,1,0,1,1,10.66,12.88,65,12.998,2012,1,6,4,10
238,3,0,1,1,28.7,32.575,48,12.998,2011,7,15,4,12
607,2,0,1,1,29.52,32.575,32,8.9981,2011,6,15,2,18
19,4,1,0,1,13.94,15.91,76,15.0013,2012,10,8,0,5
201,1,0,1,1,22.96,26.515,68,11.0014,2012,3,19,0,11
221,4,0,1,1,17.22,21.21,41,27.9993,2012,11,2,4,11
19,1,0,1,3,6.56,9.85,93,6.0032,2011,1,11,1,23
366,3,0,0,1,32.8,36.365,46,16.9979,2011,7,9,5,12
57,1,0,1,1,10.66,12.12,25,16.9979,2011,2,15,1,11
44,1,0,0,1,12.3,12.88,28,32.9975,2011,2,19,5,22
139,3,0,1,1,27.88,31.82,69,15.0013,2011,8,5,4,23
190,1,0,0,2,18.86,22.725,67,19.0012,2011,3,5,5,13
299,1,0,0,1,14.76,16.665,43,19.0012,2012,3,11,6,11
152,3,0,1,2,28.7,32.575,58,16.9979,2012,7,11,2,23
5,3,0,1,1,25.42,31.06,53,8.9981,2011,8,12,4,4
344,2,0,1,1,24.6,31.06,40,16.9979,2011,5,6,4,16
24,1,0,1,1,15.58,19.695,54,12.998,2012,3,12,0,0
109,4,1,0,1,13.12,15.91,39,12.998,2011,11,11,4,20
204,3,0,1,2,27.06,30.305,83,16.9979,2011,7,8,4,21
564,2,0,0,1,29.52,32.575,42,16.9979,2012,5,13,6,16
8,2,0,1,1,22.14,25.76,64,6.0032,2012,6,4,0,4
443,1,0,0,2,20.5,24.24,77,6.0032,2012,3,17,5,10
134,1,0,1,1,9.02,9.09,64,31.0009,2011,3,7,0,9
75,4,0,1,2,12.3,15.15,49,8.9981,2011,12,16,4,23
91,1,0,1,1,7.38,9.85,59,8.9981,2012,3,5,0,6
133,3,0,0,2,28.7,33.335,84,8.9981,2012,7,15,6,8
304,1,0,1,2,18.04,21.97,94,8.9981,2012,3,1,3,7
4,4,0,1,2,22.96,26.515,73,16.9979,2012,10,15,0,3
292,2,0,1,1,28.7,32.575,65,6.0032,2012,6,19,1,12
586,2,0,0,1,26.24,31.06,36,0.0,2012,6,2,5,17
208,2,0,1,1,26.24,29.545,78,6.0032,2011,6,17,4,21
177,1,0,1,1,12.3,15.91,52,6.0032,2012,2,9,3,21
124,1,0,0,2,12.3,13.635,61,19.9995,2012,2,11,5,15
140,1,0,0,1,18.04,21.97,38,27.9993,2011,3,19,5,10
82,4,0,1,2,18.04,21.97,33,19.9995,2011,12,16,4,6
579,1,0,1,1,18.86,22.725,88,7.0015,2012,3,19,0,8
53,4,0,1,3,18.86,22.725,100,11.0014,2011,12,6,1,23
226,3,0,0,1,25.42,29.545,73,7.0015,2011,9,11,6,20
190,2,0,1,2,21.32,25.0,77,12.998,2012,5,7,0,10
233,1,0,1,1,9.02,13.635,47,0.0,2012,3,6,1,9
38,1,0,1,1,13.12,14.395,53,26.0027,2012,2,3,4,0
366,4,0,1,1,22.14,25.76,60,19.0012,2012,10,10,2,9
90,1,0,1,2,10.66,11.365,44,27.9993,2012,1,19,3,22
125,1,0,0,1,17.22,21.21,28,22.0028,2011,2,13,6,17
9,4,0,0,1,9.84,14.395,87,0.0,2011,11,6,6,3
3,1,0,0,1,16.4,20.455,15,22.0028,2011,2,19,5,4
14,1,0,1,2,9.02,12.12,87,7.0015,2012,1,10,1,0
115,4,0,0,1,14.76,16.665,76,23.9994,2011,10,2,6,9
96,2,0,0,2,26.24,31.06,61,11.0014,2011,6,5,6,1
62,2,0,1,3,13.12,15.15,93,16.9979,2011,4,8,4,18
7,4,0,0,1,9.02,11.365,75,11.0014,2011,11,12,5,6
189,2,0,1,2,22.14,25.76,68,15.0013,2011,4,12,1,7
374,3,0,0,1,29.52,34.09,70,12.998,2011,9,3,5,16
252,3,0,0,1,28.7,32.575,58,15.0013,2011,7,16,5,21
103,3,0,1,2,26.24,29.545,78,16.9979,2011,8,18,3,6
791,3,0,1,1,33.62,12.12,36,22.0028,2012,8,17,4,17
75,1,0,1,2,14.76,17.425,81,8.9981,2011,3,16,2,11
97,1,0,1,1,19.68,23.485,72,12.998,2012,3,15,3,23
327,2,0,1,1,25.42,28.79,83,19.0012,2011,6,16,3,19
138,1,0,1,1,20.5,24.24,68,31.0009,2012,3,8,3,10
230,1,0,1,1,8.2,10.605,59,11.0014,2012,2,10,4,7
36,1,0,1,1,4.92,7.575,74,7.0015,2011,1,4,1,6
11,2,0,0,3,21.32,25.0,83,11.0014,2012,5,6,6,5
488,3,0,1,1,30.34,33.335,51,11.0014,2012,7,13,4,19
143,4,0,1,2,15.58,19.695,82,16.9979,2012,10,9,1,6
18,4,0,1,1,13.12,15.91,81,12.998,2011,11,1,1,5
18,1,0,1,1,16.4,20.455,50,11.0014,2012,2,1,2,5
596,3,0,0,1,31.16,33.335,37,15.0013,2012,8,18,5,15
341,2,0,0,2,30.34,32.575,30,11.0014,2011,6,4,5,18
129,2,0,1,2,22.14,25.76,68,15.0013,2011,4,19,1,13
159,2,0,1,2,28.7,32.575,61,19.9995,2011,6,16,3,15
547,2,0,1,1,20.5,24.24,72,0.0,2012,6,6,2,7
428,2,0,0,3,28.7,32.575,61,19.9995,2012,5,5,5,14
7,4,0,1,1,17.22,21.21,67,11.0014,2012,10,16,1,4
211,2,0,1,1,26.24,30.305,65,0.0,2012,5,1,1,22
7,1,0,0,1,17.22,21.21,14,19.9995,2011,2,19,5,3
18,2,0,0,2,13.94,17.425,81,6.0032,2012,4,1,6,5
150,2,0,0,2,26.24,31.06,57,0.0,2011,6,4,5,23
223,1,0,0,1,22.14,25.76,68,11.0014,2012,3,17,5,21
4,1,0,1,1,5.74,6.06,50,16.9979,2011,1,13,3,4
286,4,0,1,1,20.5,24.24,42,19.0012,2012,12,18,1,13
176,3,0,1,1,26.24,31.06,57,6.0032,2011,7,14,3,22
89,4,0,1,1,13.12,15.15,49,22.0028,2011,11,4,4,23
197,3,0,1,1,35.26,39.395,44,6.0032,2012,7,19,3,14
64,3,0,0,1,24.6,28.03,83,15.0013,2012,8,18,5,7
835,3,0,1,1,29.52,34.09,70,16.9979,2012,9,6,3,18
232,4,0,0,2,15.58,19.695,87,12.998,2012,12,9,6,14
66,1,0,0,1,11.48,14.395,56,7.0015,2012,2,5,6,21
232,4,0,1,1,10.66,13.635,56,7.0015,2011,12,8,3,19
262,1,0,1,2,10.66,14.395,56,6.0032,2012,2,14,1,9
244,3,1,0,2,28.7,32.575,70,11.0014,2011,9,5,0,10
111,1,0,1,2,21.32,25.0,42,6.0032,2011,3,17,3,13
109,4,0,1,2,16.4,20.455,58,19.9995,2011,12,15,3,10
184,3,0,1,1,27.88,31.82,83,12.998,2011,7,13,2,22
28,4,0,1,1,12.3,16.665,87,0.0,2011,11,9,2,5
525,4,0,1,1,17.22,21.21,67,6.0032,2012,10,16,1,7
23,1,0,1,1,16.4,20.455,47,15.0013,2012,1,10,1,5
492,3,0,1,2,35.26,39.395,41,15.0013,2012,8,3,4,16
272,2,0,1,1,21.32,25.0,48,27.9993,2012,5,10,3,12
21,3,0,1,1,24.6,29.545,73,6.0032,2011,9,1,3,1
537,2,0,1,1,24.6,30.305,26,16.9979,2012,4,17,1,19
35,3,0,0,1,28.7,32.575,70,7.0015,2012,9,1,5,3
315,2,0,1,2,22.96,26.515,88,0.0,2012,5,2,2,9
16,1,0,1,3,8.2,9.85,93,12.998,2011,2,1,1,23
202,2,0,0,2,16.4,20.455,87,8.9981,2011,4,10,6,11
172,3,0,1,1,26.24,29.545,78,7.0015,2012,8,15,2,6
82,3,0,0,1,27.06,29.545,89,19.0012,2012,9,8,5,7
68,2,0,1,1,25.42,31.06,38,19.0012,2011,6,3,4,0
851,3,0,1,1,30.34,34.09,55,19.0012,2012,8,15,2,17
41,3,0,1,1,22.14,25.76,83,0.0,2012,9,14,4,5
102,4,0,1,1,22.96,26.515,73,0.0,2012,10,5,4,0
65,1,0,1,1,7.38,9.09,47,12.998,2012,1,13,4,23
120,1,0,1,1,18.86,22.725,88,8.9981,2012,3,19,0,6
219,4,0,1,1,26.24,31.06,41,15.0013,2011,10,5,2,13
437,1,0,1,1,15.58,19.695,43,15.0013,2012,2,6,0,18
62,4,0,0,1,10.66,15.15,81,0.0,2011,12,4,6,2
76,1,0,1,1,8.2,9.09,75,19.0012,2012,2,9,3,6
488,1,0,1,1,16.4,20.455,37,6.0032,2012,2,3,4,17
10,3,0,0,1,27.88,31.82,79,7.0015,2012,7,1,6,5
300,2,1,0,1,18.04,21.97,62,19.9995,2011,4,15,4,8
160,3,0,1,3,27.88,31.82,79,43.0006,2012,9,18,1,10
153,2,0,1,3,22.96,26.515,83,27.9993,2011,5,17,1,12
17,4,0,1,1,18.86,22.725,63,23.9994,2011,11,14,0,2
102,2,0,0,1,21.32,25.0,77,12.998,2012,5,6,6,23
88,1,0,1,2,13.94,15.91,71,19.0012,2011,3,15,1,20
224,2,1,0,1,25.42,30.305,69,16.9979,2012,4,16,0,10
420,3,0,1,1,27.06,31.06,74,19.0012,2011,8,18,3,8
22,1,0,1,1,12.3,13.635,56,22.0028,2012,2,3,4,1
192,1,0,1,2,12.3,15.91,42,6.0032,2012,2,10,4,13
57,1,0,1,1,6.56,6.82,55,22.0028,2011,1,12,2,21
438,2,0,1,1,26.24,30.305,73,6.0032,2011,6,6,0,8
382,4,1,0,1,22.96,26.515,64,16.9979,2012,11,12,0,15
7,1,0,0,1,9.84,11.365,65,16.9979,2011,3,12,5,3
4,2,0,1,2,21.32,25.0,83,15.0013,2012,6,18,0,3
3,1,0,1,1,13.94,16.665,71,12.998,2011,3,17,3,4
2,1,0,0,2,17.22,21.21,94,0.0,2012,3,17,5,4
491,3,0,1,1,29.52,32.575,39,6.0032,2012,9,13,3,16
118,1,0,0,1,12.3,13.635,49,30.0026,2012,3,4,6,9
162,4,0,1,2,19.68,23.485,77,6.0032,2012,10,9,1,22
97,1,0,1,1,9.02,10.605,51,15.0013,2012,2,9,3,10
455,4,0,1,1,14.76,17.425,46,8.9981,2012,12,14,4,18
95,1,0,1,1,6.56,8.335,47,11.0014,2011,1,10,0,19
180,2,0,1,1,31.98,34.09,35,0.0,2011,6,6,0,13
372,2,0,1,3,21.32,25.0,77,39.0007,2012,5,9,2,18
3,1,0,1,2,6.56,9.09,69,7.0015,2011,2,1,1,1
4,1,0,1,2,9.02,11.365,87,11.0014,2012,1,10,1,2
39,2,0,1,1,18.86,22.725,47,6.0032,2011,4,18,0,0
25,4,0,0,2,10.66,15.15,93,0.0,2012,12,2,6,3
3,4,0,1,3,14.76,16.665,87,19.0012,2012,10,9,1,3
158,2,0,1,2,20.5,24.24,51,26.0027,2011,4,4,0,9
60,4,0,0,2,11.48,15.15,61,6.0032,2011,12,10,5,2
118,4,0,0,1,13.12,17.425,66,0.0,2011,11,5,5,21
423,4,0,0,1,15.58,19.695,43,12.998,2012,11,17,5,11
74,4,0,0,2,12.3,16.665,87,0.0,2012,12,2,6,2
268,3,0,1,1,30.34,35.605,74,16.9979,2012,9,4,1,21
82,3,0,1,3,26.24,28.03,94,7.0015,2011,9,8,3,21
3,2,0,1,1,15.58,19.695,46,0.0,2012,4,3,1,3
255,2,0,1,1,23.78,27.275,28,36.9974,2012,4,9,0,15
249,3,0,1,2,32.8,37.12,52,12.998,2012,8,3,4,10
325,4,0,1,2,21.32,25.0,45,22.0028,2012,10,16,1,12
282,1,0,1,1,24.6,30.305,64,16.9979,2012,3,19,0,12
14,2,0,1,1,21.32,25.0,94,8.9981,2011,5,16,0,1
50,4,0,0,2,10.66,15.15,81,0.0,2012,12,1,5,2
139,2,0,1,1,21.32,25.0,68,6.0032,2012,6,8,4,6
17,1,0,1,1,4.1,6.06,58,8.9981,2012,2,13,0,5
6,4,0,0,2,14.76,17.425,62,8.9981,2011,11,13,6,4
8,3,0,1,2,28.7,33.335,84,6.0032,2012,9,6,3,4
276,3,0,1,1,36.9,40.91,35,23.9994,2012,7,5,3,12
205,4,0,1,1,12.3,14.395,56,15.0013,2012,11,6,1,23
601,2,0,1,1,28.7,31.82,39,22.0028,2011,6,13,0,17
8,3,0,1,1,29.52,34.85,79,0.0,2012,9,6,3,2
440,2,0,1,1,17.22,21.21,50,16.9979,2011,5,5,3,8
486,2,0,1,1,35.26,40.15,47,19.9995,2011,6,1,2,17
216,4,0,1,1,13.12,16.665,45,8.9981,2012,11,6,1,11
22,4,0,1,1,9.02,11.365,44,8.9981,2011,11,18,4,5
8,3,0,1,1,25.42,29.545,78,6.0032,2011,9,14,2,1
99,1,0,1,2,6.56,11.365,55,0.0,2011,1,11,1,7
23,4,0,1,2,12.3,14.395,56,12.998,2012,11,5,0,0
270,3,0,0,1,31.98,37.12,59,0.0,2012,7,8,6,17
15,1,0,0,2,12.3,13.635,100,19.9995,2011,3,5,5,7
14,3,0,1,1,28.7,33.335,79,6.0032,2011,7,12,1,1
394,2,0,1,1,22.96,26.515,73,19.9995,2011,5,16,0,8
73,3,0,0,2,28.7,33.335,84,16.9979,2011,8,7,6,1
67,3,0,1,1,29.52,34.85,74,12.998,2012,8,9,3,0
12,3,0,1,1,27.06,31.06,74,7.0015,2011,8,2,1,1
17,1,0,0,2,9.84,12.12,75,11.0014,2011,2,5,5,2
389,3,0,1,1,30.34,33.335,48,8.9981,2012,7,13,4,20
369,3,0,1,2,32.8,35.605,38,0.0,2012,7,13,4,14
56,4,0,0,1,18.86,22.725,59,12.998,2011,10,15,5,2
31,1,0,1,2,5.74,6.06,50,19.9995,2011,1,10,0,10
478,4,0,1,2,29.52,33.335,58,0.0,2012,10,3,2,16
243,2,0,1,1,31.98,34.85,43,15.0013,2011,6,17,4,15
50,1,0,0,1,11.48,13.635,56,12.998,2012,2,5,6,20
54,3,0,0,1,22.14,25.76,68,12.998,2011,9,18,6,23
7,3,0,1,1,26.24,28.79,89,8.9981,2012,7,11,2,4
90,1,0,0,1,10.66,12.88,60,15.0013,2012,3,11,6,9
2,2,0,1,3,16.4,20.455,94,22.0028,2011,4,13,2,3
139,1,0,1,1,8.2,12.88,47,0.0,2011,1,14,4,18
5,4,0,1,2,14.76,16.665,66,16.9979,2012,11,19,0,2
73,3,0,1,1,30.34,34.85,66,11.0014,2011,7,5,1,23
246,4,0,0,1,16.4,20.455,87,0.0,2012,12,8,5,19
144,1,0,0,1,9.84,11.365,41,16.9979,2012,1,14,5,17
26,2,0,1,1,17.22,21.21,47,11.0014,2012,5,11,4,5
179,3,0,1,2,27.06,31.06,69,19.9995,2011,9,15,3,12
80,2,1,0,2,15.58,19.695,82,26.0027,2011,4,15,4,22
397,3,0,1,1,28.7,32.575,65,0.0,2011,8,15,0,19
711,4,0,1,2,13.12,16.665,57,8.9981,2012,11,16,4,8
190,3,0,1,1,30.34,33.335,51,22.0028,2011,9,13,1,14
167,3,0,0,2,27.88,31.82,83,26.0027,2011,8,13,5,21
164,2,0,1,2,29.52,33.335,58,12.998,2012,6,11,0,22
84,3,0,1,3,26.24,28.79,83,15.0013,2012,7,10,1,20
79,1,0,1,1,13.12,16.665,36,8.9981,2011,3,1,1,14
82,1,0,1,1,13.12,15.15,21,15.0013,2011,2,15,1,13
166,1,0,1,1,13.94,15.15,36,19.9995,2012,3,6,1,15
13,2,0,0,2,12.3,14.395,93,12.998,2011,4,9,5,6
221,3,0,1,1,37.72,40.91,31,12.998,2012,7,17,1,13
248,4,0,0,2,14.76,16.665,71,19.0012,2011,10,2,6,10
37,1,0,0,1,4.92,5.305,39,23.9994,2011,1,8,5,21
292,4,0,0,2,15.58,19.695,66,16.9979,2011,10,2,6,11
468,4,0,1,1,29.52,32.575,42,11.0014,2012,10,5,4,12
598,2,0,1,1,25.42,31.06,38,16.9979,2011,5,9,0,17
117,4,0,1,1,18.86,22.725,63,7.0015,2011,11,1,1,11
313,2,0,1,1,25.42,31.06,41,22.0028,2012,6,7,3,21
111,4,0,0,1,16.4,20.455,71,16.9979,2012,10,14,6,0
120,1,0,0,1,12.3,13.635,39,31.0009,2011,2,12,5,12
90,3,0,0,3,27.06,30.305,83,19.9995,2011,8,14,6,0
206,1,0,1,1,10.66,12.12,38,19.0012,2012,1,13,4,19
5,2,0,1,1,9.84,12.12,70,8.9981,2011,4,6,2,2
7,2,0,1,1,26.24,29.545,78,8.9981,2012,6,11,0,4
19,4,1,0,1,19.68,23.485,88,0.0,2011,10,10,0,2
3,1,0,1,1,5.74,6.06,50,19.9995,2011,1,13,3,5
12,1,0,1,2,12.3,15.91,93,7.0015,2012,2,17,4,2
854,3,0,1,1,31.16,35.605,62,19.0012,2012,8,14,1,18
94,1,0,1,2,5.74,6.06,50,16.9979,2011,1,10,0,9
312,3,0,0,1,29.52,35.605,84,15.0013,2012,7,15,6,19
114,4,0,1,1,16.4,20.455,66,12.998,2011,10,6,3,6
167,2,0,1,2,22.14,25.76,45,8.9981,2012,4,4,2,10
392,2,0,1,1,29.52,32.575,30,32.9975,2012,6,13,2,16
440,2,0,1,1,31.16,34.09,48,11.0014,2012,5,4,4,16
551,3,1,0,1,35.26,40.15,47,15.0013,2012,7,4,2,20
215,1,0,1,1,18.04,21.97,38,26.0027,2012,3,7,2,12
103,1,0,1,1,14.76,16.665,71,19.9995,2011,2,2,2,16
1,1,0,0,1,4.1,4.545,49,19.0012,2011,1,9,6,6
6,4,0,1,1,22.96,26.515,94,11.0014,2011,10,14,4,2
444,4,1,0,1,23.78,27.275,60,19.0012,2012,11,12,0,14
59,2,0,0,1,19.68,23.485,63,0.0,2011,5,8,6,2
7,2,0,1,1,17.22,21.21,62,7.0015,2011,4,18,0,3
15,4,1,0,1,13.94,16.665,81,12.998,2012,10,8,0,2
90,1,0,1,2,18.04,21.97,44,16.9979,2011,2,17,3,11
370,3,0,0,1,36.9,42.425,42,19.9995,2011,8,7,6,12
121,1,0,1,1,10.66,11.365,44,23.9994,2012,1,19,3,21
622,4,0,1,1,13.94,16.665,57,11.0014,2012,12,14,4,17
247,3,0,1,1,28.7,32.575,54,12.998,2011,7,15,4,13
48,4,0,0,2,9.84,12.88,75,6.0032,2012,12,15,5,7
11,3,0,1,1,26.24,31.06,53,0.0,2011,7,1,4,3
171,3,0,1,1,28.7,32.575,65,12.998,2011,8,17,2,22
10,1,0,1,2,18.86,22.725,77,22.0028,2012,1,18,2,1
18,2,0,1,1,19.68,23.485,63,0.0,2011,5,10,1,0
636,4,0,1,1,8.2,11.365,69,6.0032,2012,12,14,4,8
83,4,1,0,1,12.3,15.15,45,11.0014,2011,11,11,4,21
489,1,0,1,1,12.3,13.635,52,27.9993,2012,1,18,2,8
10,3,0,0,1,25.42,28.79,83,7.0015,2012,8,11,5,4
34,1,0,0,1,16.4,20.455,50,19.9995,2011,3,13,6,8
585,3,0,1,1,32.8,37.88,55,12.998,2011,8,9,1,18
513,2,0,1,1,24.6,31.06,55,11.0014,2011,5,19,3,18
367,2,0,0,1,31.98,36.365,55,7.0015,2011,6,12,6,11
516,3,0,1,2,31.16,35.605,62,7.0015,2012,7,18,2,19
121,1,0,0,1,13.94,18.18,46,0.0,2011,2,6,6,17
27,2,0,0,2,24.6,29.545,73,16.9979,2011,6,5,6,7
608,4,0,1,1,13.94,15.15,49,23.9994,2012,11,13,1,17
12,4,0,0,1,17.22,21.21,77,19.0012,2012,10,14,6,4
7,1,0,1,2,6.56,9.85,86,6.0032,2011,1,12,2,0
291,2,0,1,3,18.04,21.97,77,15.0013,2011,4,12,1,17
385,2,0,0,1,28.7,32.575,58,11.0014,2011,6,5,6,14
14,3,0,1,3,24.6,25.0,100,12.998,2011,9,8,3,0
238,4,0,1,2,13.94,18.18,42,0.0,2012,12,12,2,13
34,4,0,0,1,10.66,12.12,60,19.0012,2011,11,5,5,7
292,2,0,0,1,22.96,26.515,43,11.0014,2012,5,19,5,9
2,1,0,0,2,14.76,18.18,93,6.0032,2012,3,3,5,5
8,1,0,0,2,6.56,11.365,59,0.0,2011,1,15,5,3
274,2,0,1,1,23.78,27.275,88,15.0013,2011,5,16,0,17
263,1,0,1,1,25.42,30.305,61,16.9979,2012,3,19,0,13
147,2,0,1,2,22.14,25.76,68,15.0013,2011,5,12,3,10
4,2,0,1,1,22.96,26.515,88,12.998,2012,5,4,4,4
228,4,0,0,1,12.3,13.635,49,19.9995,2011,12,18,6,13
135,3,0,1,2,24.6,29.545,69,27.9993,2011,9,15,3,15
361,1,0,1,2,10.66,11.365,44,22.0028,2012,1,19,3,18
181,4,0,1,2,24.6,29.545,73,11.0014,2011,10,11,1,12
134,4,0,1,3,18.86,22.725,94,15.0013,2012,12,10,0,11
4,1,0,0,3,10.66,12.88,81,12.998,2012,2,5,6,5
58,1,0,1,1,13.94,17.425,53,6.0032,2012,2,15,2,23
173,2,0,1,1,13.12,14.395,70,23.9994,2011,4,1,4,9
19,4,1,0,1,13.12,15.15,57,22.0028,2011,11,11,4,1
6,2,0,1,2,17.22,21.21,77,0.0,2012,4,19,3,2
322,3,0,0,1,29.52,33.335,54,12.998,2011,7,16,5,10
151,3,0,0,1,22.14,25.76,64,0.0,2012,9,16,6,0
334,3,0,1,1,25.42,31.06,53,16.9979,2011,7,14,3,7
300,2,0,1,2,23.78,27.275,83,0.0,2012,5,14,0,18
441,3,0,0,2,32.8,38.635,59,22.0028,2011,8,6,5,13
23,2,0,1,3,24.6,27.275,88,8.9981,2012,6,1,4,22
174,2,0,1,1,25.42,29.545,78,16.9979,2012,5,1,1,10
271,3,0,1,1,32.8,35.605,36,12.998,2012,7,12,3,15
152,1,0,1,2,18.04,21.97,94,0.0,2012,3,16,4,21
251,4,0,1,1,16.4,20.455,47,19.9995,2012,11,9,4,11
26,4,0,1,3,13.94,14.395,87,43.0006,2011,12,7,2,20
331,4,0,1,1,13.12,17.425,42,0.0,2012,12,6,3,16
432,2,0,0,1,28.7,31.82,39,8.9981,2012,5,19,5,19
104,3,0,0,3,26.24,28.79,89,0.0,2012,9,1,5,21
520,4,0,0,2,13.94,16.665,81,11.0014,2012,12,2,6,12
181,4,0,1,2,13.12,15.15,53,16.9979,2012,11,7,2,13
59,2,0,0,3,22.14,25.76,94,15.0013,2011,5,14,5,21
230,3,0,0,1,26.24,29.545,78,6.0032,2011,9,10,5,21
225,3,0,0,1,28.7,33.335,79,12.998,2012,7,14,5,22
24,2,0,1,3,22.96,26.515,94,15.0013,2012,5,15,1,6
32,1,0,1,3,6.56,7.575,93,12.998,2011,1,11,1,20
6,1,0,0,2,18.86,22.725,94,12.998,2011,1,2,6,3
5,2,0,1,2,22.14,25.76,73,22.0028,2011,4,5,1,2
136,3,0,1,1,29.52,34.09,70,8.9981,2012,8,8,2,23
128,4,0,1,2,10.66,12.12,60,16.9979,2012,12,12,2,6
643,3,0,1,2,31.16,35.605,62,8.9981,2012,7,18,2,18
