datetime,count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
2011-07-01 07:00:00,243,3,0,1,1,27.06,31.06,54,7.0015,2011,7,1,4,7
2011-07-01 08:00:00,492,3,0,1,1,28.7,31.82,42,11.0014,2011,7,1,4,8
2011-07-01 09:00:00,260,3,0,1,1,30.34,32.575,35,11.0014,2011,7,1,4,9
2011-07-01 10:00:00,170,3,0,1,1,31.16,33.335,33,11.0014,2011,7,1,4,10
2011-07-01 11:00:00,214,3,0,1,1,32.8,34.85,26,0.0,2011,7,1,4,11
2011-07-01 12:00:00,263,3,0,1,1,32.8,34.85,26,0.0,2011,7,1,4,12
2011-07-01 13:00:00,292,3,0,1,1,32.8,34.09,24,0.0,2011,7,1,4,13
2011-07-01 14:00:00,303,3,0,1,1,33.62,34.85,23,12.998,2011,7,1,4,14
2011-07-01 15:00:00,381,3,0,1,1,33.62,34.85,21,16.9979,2011,7,1,4,15
2011-07-01 16:00:00,427,3,0,1,1,33.62,34.85,17,0.0,2011,7,1,4,16
2011-07-01 17:00:00,461,3,0,1,1,33.62,34.85,21,12.998,2011,7,1,4,17
2011-07-01 18:00:00,422,3,0,1,1,32.8,34.09,24,16.9979,2011,7,1,4,18
2011-07-01 19:00:00,318,3,0,1,1,31.98,33.335,25,12.998,2011,7,1,4,19
2011-07-01 20:00:00,269,3,0,1,1,29.52,32.575,42,15.0013,2011,7,1,4,20
2011-07-01 21:00:00,218,3,0,1,1,28.7,31.82,45,12.998,2011,7,1,4,21
2011-07-01 22:00:00,222,3,0,1,1,28.7,31.82,42,0.0,2011,7,1,4,22
2011-07-01 23:00:00,140,3,0,1,1,27.88,31.82,47,6.0032,2011,7,1,4,23
2011-07-02 00:00:00,115,3,0,0,1,27.88,31.82,47,6.0032,2011,7,2,5,0
2011-07-02 01:00:00,78,3,0,0,1,27.06,31.06,54,0.0,2011,7,2,5,1
2011-07-02 02:00:00,52,3,0,0,1,26.24,31.06,53,0.0,2011,7,2,5,2
2011-07-02 03:00:00,26,3,0,0,1,26.24,31.06,53,0.0,2011,7,2,5,3
2011-07-02 04:00:00,11,3,0,0,1,25.42,30.305,61,0.0,2011,7,2,5,4
2011-07-02 05:00:00,14,3,0,0,1,23.78,27.275,73,7.0015,2011,7,2,5,5
2011-07-02 06:00:00,32,3,0,0,1,25.42,30.305,69,7.0015,2011,7,2,5,6
2011-07-02 07:00:00,45,3,0,0,1,26.24,30.305,65,0.0,2011,7,2,5,7
2011-07-02 08:00:00,132,3,0,0,1,27.88,31.82,57,0.0,2011,7,2,5,8
2011-07-02 09:00:00,179,3,0,0,1,30.34,33.335,51,6.0032,2011,7,2,5,9
2011-07-02 10:00:00,271,3,0,0,1,32.8,35.605,36,0.0,2011,7,2,5,10
2011-07-02 11:00:00,357,3,0,0,1,32.8,35.605,36,6.0032,2011,7,2,5,11
2011-07-02 12:00:00,374,3,0,0,1,33.62,35.605,30,8.9981,2011,7,2,5,12
2011-07-02 13:00:00,404,3,0,0,1,33.62,35.605,30,7.0015,2011,7,2,5,13
2011-07-02 14:00:00,392,3,0,0,1,34.44,35.605,20,0.0,2011,7,2,5,14
2011-07-02 15:00:00,331,3,0,0,1,35.26,36.365,19,11.0014,2011,7,2,5,15
2011-07-02 16:00:00,398,3,0,0,1,36.08,37.12,22,15.0013,2011,7,2,5,16
2011-07-02 17:00:00,349,3,0,0,1,34.44,36.365,30,15.0013,2011,7,2,5,17
2011-07-02 18:00:00,383,3,0,0,1,33.62,35.605,30,19.0012,2011,7,2,5,18
2011-07-02 19:00:00,305,3,0,0,1,32.8,34.85,33,15.0013,2011,7,2,5,19
2011-07-02 20:00:00,284,3,0,0,1,31.16,34.09,45,19.0012,2011,7,2,5,20
2011-07-02 21:00:00,232,3,0,0,1,30.34,33.335,48,12.998,2011,7,2,5,21
2011-07-02 22:00:00,201,3,0,0,1,29.52,33.335,51,11.0014,2011,7,2,5,22
2011-07-02 23:00:00,154,3,0,0,1,29.52,33.335,54,19.0012,2011,7,2,5,23
2011-07-03 00:00:00,144,3,0,0,1,28.7,32.575,58,15.0013,2011,7,3,6,0
2011-07-03 01:00:00,78,3,0,0,2,28.7,32.575,61,11.0014,2011,7,3,6,1
2011-07-03 02:00:00,69,3,0,0,1,28.7,32.575,58,12.998,2011,7,3,6,2
2011-07-03 03:00:00,33,3,0,0,3,27.88,31.82,65,6.0032,2011,7,3,6,3
2011-07-03 04:00:00,5,3,0,0,3,27.88,31.82,65,6.0032,2011,7,3,6,4
2011-07-03 05:00:00,1,3,0,0,3,25.42,28.79,83,12.998,2011,7,3,6,5
2011-07-03 06:00:00,3,3,0,0,2,25.42,27.275,94,6.0032,2011,7,3,6,6
2011-07-03 07:00:00,25,3,0,0,2,26.24,28.79,89,12.998,2011,7,3,6,7
2011-07-03 08:00:00,92,3,0,0,1,27.88,31.82,79,15.0013,2011,7,3,6,8
2011-07-03 09:00:00,181,3,0,0,1,28.7,33.335,74,16.9979,2011,7,3,6,9
2011-07-03 10:00:00,264,3,0,0,1,30.34,34.85,66,11.0014,2011,7,3,6,10
2011-07-03 11:00:00,390,3,0,0,1,31.16,35.605,62,7.0015,2011,7,3,6,11
2011-07-03 12:00:00,404,3,0,0,1,32.8,37.88,55,7.0015,2011,7,3,6,12
2011-07-03 13:00:00,421,3,0,0,1,32.8,38.635,59,15.0013,2011,7,3,6,13
2011-07-03 14:00:00,375,3,0,0,1,33.62,39.395,56,16.9979,2011,7,3,6,14
2011-07-03 15:00:00,376,3,0,0,1,34.44,40.15,53,19.9995,2011,7,3,6,15
2011-07-03 16:00:00,414,3,0,0,1,34.44,40.15,53,19.9995,2011,7,3,6,16
2011-07-03 17:00:00,358,3,0,0,3,32.8,37.12,49,56.9969,2011,7,3,6,17
2011-07-03 18:00:00,181,3,0,0,3,32.8,37.12,49,56.9969,2011,7,3,6,18
2011-07-03 19:00:00,183,3,0,0,2,27.06,30.305,83,12.998,2011,7,3,6,19
2011-07-03 20:00:00,176,3,0,0,3,27.06,30.305,83,0.0,2011,7,3,6,20
2011-07-03 21:00:00,167,3,0,0,2,27.06,30.305,83,11.0014,2011,7,3,6,21
2011-07-03 22:00:00,162,3,0,0,2,27.06,30.305,78,7.0015,2011,7,3,6,22
2011-07-03 23:00:00,147,3,0,0,1,26.24,28.79,83,11.0014,2011,7,3,6,23
2011-07-04 00:00:00,140,3,1,0,1,26.24,28.79,83,8.9981,2011,7,4,0,0
2011-07-04 01:00:00,119,3,1,0,1,26.24,28.79,83,6.0032,2011,7,4,0,1
2011-07-04 02:00:00,63,3,1,0,1,26.24,28.79,83,0.0,2011,7,4,0,2
2011-07-04 03:00:00,26,3,1,0,1,26.24,29.545,78,0.0,2011,7,4,0,3
2011-07-04 04:00:00,12,3,1,0,2,27.06,30.305,78,6.0032,2011,7,4,0,4
2011-07-04 05:00:00,4,3,1,0,2,26.24,28.79,83,8.9981,2011,7,4,0,5
2011-07-04 06:00:00,16,3,1,0,1,26.24,28.79,89,11.0014,2011,7,4,0,6
2011-07-04 07:00:00,36,3,1,0,1,27.06,30.305,83,8.9981,2011,7,4,0,7
2011-07-04 08:00:00,86,3,1,0,1,28.7,33.335,74,7.0015,2011,7,4,0,8
2011-07-04 09:00:00,238,3,1,0,2,29.52,34.09,66,6.0032,2011,7,4,0,9
2011-07-04 10:00:00,280,3,1,0,2,31.16,34.85,55,6.0032,2011,7,4,0,10
2011-07-04 11:00:00,349,3,1,0,2,31.16,34.85,55,6.0032,2011,7,4,0,11
2011-07-04 12:00:00,447,3,1,0,2,31.98,35.605,52,0.0,2011,7,4,0,12
2011-07-04 13:00:00,423,3,1,0,2,31.98,35.605,49,0.0,2011,7,4,0,13
2011-07-04 14:00:00,408,3,1,0,1,32.8,36.365,46,0.0,2011,7,4,0,14
2011-07-04 15:00:00,408,3,1,0,1,33.62,37.12,43,6.0032,2011,7,4,0,15
2011-07-04 16:00:00,452,3,1,0,1,33.62,37.12,41,0.0,2011,7,4,0,16
2011-07-04 17:00:00,436,3,1,0,1,32.8,36.365,46,0.0,2011,7,4,0,17
2011-07-04 18:00:00,418,3,1,0,1,32.8,36.365,46,8.9981,2011,7,4,0,18
2011-07-04 19:00:00,375,3,1,0,2,31.98,35.605,49,11.0014,2011,7,4,0,19
2011-07-04 20:00:00,386,3,1,0,2,31.16,34.85,55,7.0015,2011,7,4,0,20
2011-07-04 21:00:00,457,3,1,0,2,30.34,34.09,62,7.0015,2011,7,4,0,21
2011-07-04 22:00:00,326,3,1,0,2,30.34,34.09,62,8.9981,2011,7,4,0,22
2011-07-04 23:00:00,138,3,1,0,2,29.52,34.09,70,7.0015,2011,7,4,0,23
2011-07-05 00:00:00,55,3,0,1,2,28.7,32.575,65,11.0014,2011,7,5,1,0
2011-07-05 01:00:00,39,3,0,1,1,28.7,32.575,65,7.0015,2011,7,5,1,1
2011-07-05 02:00:00,13,3,0,1,1,27.06,31.06,74,6.0032,2011,7,5,1,2
2011-07-05 03:00:00,8,3,0,1,1,27.06,31.06,74,15.0013,2011,7,5,1,3
2011-07-05 04:00:00,5,3,0,1,1,27.06,31.06,69,11.0014,2011,7,5,1,4
2011-07-05 05:00:00,20,3,0,1,1,27.06,31.06,69,0.0,2011,7,5,1,5
2011-07-05 06:00:00,94,3,0,1,1,27.06,31.06,74,6.0032,2011,7,5,1,6
2011-07-05 07:00:00,270,3,0,1,1,28.7,32.575,65,6.0032,2011,7,5,1,7
2011-07-05 08:00:00,432,3,0,1,1,29.52,34.09,62,8.9981,2011,7,5,1,8
2011-07-05 09:00:00,227,3,0,1,1,30.34,34.09,58,8.9981,2011,7,5,1,9
2011-07-05 10:00:00,139,3,0,1,1,31.16,34.85,52,7.0015,2011,7,5,1,10
2011-07-05 11:00:00,172,3,0,1,1,31.98,34.85,46,7.0015,2011,7,5,1,11
2011-07-05 12:00:00,201,3,0,1,1,32.8,36.365,43,7.0015,2011,7,5,1,12
2011-07-05 13:00:00,203,3,0,1,1,33.62,37.12,43,7.0015,2011,7,5,1,13
2011-07-05 14:00:00,178,3,0,1,1,32.8,37.12,49,11.0014,2011,7,5,1,14
2011-07-05 15:00:00,162,3,0,1,1,33.62,37.12,43,0.0,2011,7,5,1,15
2011-07-05 16:00:00,281,3,0,1,1,33.62,37.88,46,7.0015,2011,7,5,1,16
2011-07-05 17:00:00,545,3,0,1,1,33.62,37.88,46,7.0015,2011,7,5,1,17
2011-07-05 18:00:00,496,3,0,1,1,32.8,37.88,55,11.0014,2011,7,5,1,18
2011-07-05 19:00:00,368,3,0,1,1,32.8,38.635,59,8.9981,2011,7,5,1,19
2011-07-05 20:00:00,284,3,0,1,1,31.16,36.365,66,7.0015,2011,7,5,1,20
2011-07-05 21:00:00,245,3,0,1,1,31.98,37.12,62,16.9979,2011,7,5,1,21
2011-07-05 22:00:00,155,3,0,1,1,31.16,36.365,66,15.0013,2011,7,5,1,22
2011-07-05 23:00:00,73,3,0,1,1,30.34,34.85,66,11.0014,2011,7,5,1,23
2011-07-06 00:00:00,37,3,0,1,1,29.52,34.85,74,12.998,2011,7,6,2,0
2011-07-06 01:00:00,15,3,0,1,1,28.7,33.335,74,8.9981,2011,7,6,2,1
2011-07-06 02:00:00,5,3,0,1,1,28.7,33.335,79,6.0032,2011,7,6,2,2
2011-07-06 03:00:00,6,3,0,1,1,28.7,33.335,79,0.0,2011,7,6,2,3
2011-07-06 04:00:00,6,3,0,1,2,27.88,31.82,83,6.0032,2011,7,6,2,4
2011-07-06 05:00:00,35,3,0,1,1,27.88,31.82,83,6.0032,2011,7,6,2,5
2011-07-06 06:00:00,121,3,0,1,1,28.7,33.335,79,6.0032,2011,7,6,2,6
2011-07-06 07:00:00,312,3,0,1,2,29.52,34.85,79,0.0,2011,7,6,2,7
2011-07-06 08:00:00,428,3,0,1,2,29.52,34.85,74,7.0015,2011,7,6,2,8
2011-07-06 09:00:00,189,3,0,1,3,28.7,33.335,79,12.998,2011,7,6,2,9
2011-07-06 10:00:00,43,3,0,1,3,28.7,33.335,79,6.0032,2011,7,6,2,10
2011-07-06 11:00:00,127,3,0,1,2,29.52,34.85,74,0.0,2011,7,6,2,11
2011-07-06 12:00:00,152,3,0,1,2,30.34,34.85,66,6.0032,2011,7,6,2,12
2011-07-06 13:00:00,140,3,0,1,2,30.34,34.85,70,7.0015,2011,7,6,2,13
2011-07-06 14:00:00,163,3,0,1,1,31.16,36.365,66,19.0012,2011,7,6,2,14
2011-07-06 15:00:00,185,3,0,1,1,31.16,36.365,70,19.0012,2011,7,6,2,15
2011-07-06 16:00:00,275,3,0,1,1,31.16,36.365,70,16.9979,2011,7,6,2,16
2011-07-06 17:00:00,596,3,0,1,1,31.98,37.12,59,15.0013,2011,7,6,2,17
2011-07-06 18:00:00,563,3,0,1,1,31.16,35.605,62,12.998,2011,7,6,2,18
2011-07-06 19:00:00,394,3,0,1,1,30.34,34.85,70,15.0013,2011,7,6,2,19
2011-07-06 20:00:00,312,3,0,1,1,29.52,34.85,74,16.9979,2011,7,6,2,20
2011-07-06 21:00:00,241,3,0,1,1,28.7,33.335,79,12.998,2011,7,6,2,21
2011-07-06 22:00:00,186,3,0,1,1,28.7,33.335,79,12.998,2011,7,6,2,22
2011-07-06 23:00:00,98,3,0,1,1,27.88,31.82,83,15.0013,2011,7,6,2,23
2011-07-07 00:00:00,35,3,0,1,1,27.06,29.545,89,8.9981,2011,7,7,3,0
2011-07-07 01:00:00,16,3,0,1,1,27.06,29.545,89,12.998,2011,7,7,3,1
2011-07-07 02:00:00,8,3,0,1,1,27.06,29.545,89,12.998,2011,7,7,3,2
2011-07-07 03:00:00,4,3,0,1,1,26.24,28.03,94,7.0015,2011,7,7,3,3
2011-07-07 04:00:00,4,3,0,1,1,26.24,28.79,89,7.0015,2011,7,7,3,4
2011-07-07 05:00:00,32,3,0,1,1,26.24,28.79,89,7.0015,2011,7,7,3,5
2011-07-07 06:00:00,118,3,0,1,2,26.24,28.79,89,8.9981,2011,7,7,3,6
2011-07-07 07:00:00,292,3,0,1,2,27.06,29.545,89,7.0015,2011,7,7,3,7
2011-07-07 08:00:00,443,3,0,1,2,28.7,33.335,79,12.998,2011,7,7,3,8
2011-07-07 09:00:00,179,3,0,1,1,30.34,34.85,70,11.0014,2011,7,7,3,9
2011-07-07 10:00:00,101,3,0,1,1,31.98,37.12,62,0.0,2011,7,7,3,10
2011-07-07 11:00:00,142,3,0,1,1,33.62,38.635,52,8.9981,2011,7,7,3,11
2011-07-07 12:00:00,171,3,0,1,1,34.44,38.635,41,0.0,2011,7,7,3,12
2011-07-07 13:00:00,155,3,0,1,1,35.26,39.395,41,0.0,2011,7,7,3,13
2011-07-07 14:00:00,160,3,0,1,1,35.26,39.395,41,16.9979,2011,7,7,3,14
2011-07-07 15:00:00,166,3,0,1,1,35.26,39.395,41,16.9979,2011,7,7,3,15
2011-07-07 16:00:00,265,3,0,1,1,35.26,38.635,39,15.0013,2011,7,7,3,16
2011-07-07 17:00:00,569,3,0,1,1,35.26,37.88,36,16.9979,2011,7,7,3,17
2011-07-07 18:00:00,562,3,0,1,1,34.44,37.88,44,19.9995,2011,7,7,3,18
2011-07-07 19:00:00,365,3,0,1,1,33.62,38.635,52,19.0012,2011,7,7,3,19
2011-07-07 20:00:00,285,3,0,1,1,31.16,35.605,58,23.9994,2011,7,7,3,20
2011-07-07 21:00:00,209,3,0,1,1,30.34,34.09,62,11.0014,2011,7,7,3,21
2011-07-07 22:00:00,182,3,0,1,1,30.34,34.09,62,11.0014,2011,7,7,3,22
2011-07-07 23:00:00,129,3,0,1,1,29.52,34.09,66,0.0,2011,7,7,3,23
2011-07-08 00:00:00,47,3,0,1,1,30.34,34.85,66,7.0015,2011,7,8,4,0
2011-07-08 01:00:00,34,3,0,1,1,29.52,34.85,79,0.0,2011,7,8,4,1
2011-07-08 02:00:00,22,3,0,1,2,28.7,33.335,74,11.0014,2011,7,8,4,2
2011-07-08 03:00:00,6,3,0,1,1,27.88,31.82,79,7.0015,2011,7,8,4,3
2011-07-08 04:00:00,11,3,0,1,1,28.7,33.335,79,16.9979,2011,7,8,4,4
2011-07-08 05:00:00,27,3,0,1,1,27.88,31.82,79,16.9979,2011,7,8,4,5
2011-07-08 06:00:00,102,3,0,1,1,28.7,33.335,74,7.0015,2011,7,8,4,6
2011-07-08 07:00:00,332,3,0,1,2,28.7,33.335,79,12.998,2011,7,8,4,7
2011-07-08 08:00:00,457,3,0,1,2,29.52,34.85,74,16.9979,2011,7,8,4,8
2011-07-08 09:00:00,241,3,0,1,2,31.16,36.365,70,19.9995,2011,7,8,4,9
2011-07-08 10:00:00,138,3,0,1,2,30.34,34.85,70,23.9994,2011,7,8,4,10
2011-07-08 11:00:00,165,3,0,1,2,30.34,35.605,74,16.9979,2011,7,8,4,11
2011-07-08 12:00:00,213,3,0,1,2,31.16,36.365,70,19.0012,2011,7,8,4,12
2011-07-08 13:00:00,229,3,0,1,2,31.98,37.88,66,19.0012,2011,7,8,4,13
2011-07-08 14:00:00,216,3,0,1,2,32.8,39.395,63,23.9994,2011,7,8,4,14
2011-07-08 15:00:00,141,3,0,1,2,32.8,39.395,63,23.9994,2011,7,8,4,15
2011-07-08 16:00:00,132,3,0,1,3,27.88,31.82,83,30.0026,2011,7,8,4,16
2011-07-08 17:00:00,167,3,0,1,3,27.06,29.545,89,30.0026,2011,7,8,4,17
2011-07-08 18:00:00,316,3,0,1,1,27.06,30.305,83,6.0032,2011,7,8,4,18
2011-07-08 19:00:00,270,3,0,1,1,27.06,30.305,83,6.0032,2011,7,8,4,19
2011-07-08 20:00:00,250,3,0,1,1,27.06,30.305,83,11.0014,2011,7,8,4,20
2011-07-08 21:00:00,204,3,0,1,2,27.06,30.305,83,16.9979,2011,7,8,4,21
2011-07-08 22:00:00,169,3,0,1,2,27.06,30.305,78,12.998,2011,7,8,4,22
2011-07-08 23:00:00,151,3,0,1,2,27.06,30.305,78,6.0032,2011,7,8,4,23
2011-07-09 00:00:00,121,3,0,0,2,27.06,30.305,83,8.9981,2011,7,9,5,0
2011-07-09 01:00:00,53,3,0,0,2,26.24,28.79,89,7.0015,2011,7,9,5,1
2011-07-09 02:00:00,55,3,0,0,1,26.24,28.79,89,11.0014,2011,7,9,5,2
2011-07-09 03:00:00,30,3,0,0,1,26.24,28.79,89,8.9981,2011,7,9,5,3
2011-07-09 04:00:00,6,3,0,0,1,26.24,28.79,83,15.0013,2011,7,9,5,4
2011-07-09 05:00:00,15,3,0,0,2,25.42,28.03,88,11.0014,2011,7,9,5,5
2011-07-09 06:00:00,38,3,0,0,2,26.24,28.79,83,12.998,2011,7,9,5,6
2011-07-09 07:00:00,71,3,0,0,1,27.06,30.305,78,12.998,2011,7,9,5,7
2011-07-09 08:00:00,182,3,0,0,1,28.7,32.575,70,16.9979,2011,7,9,5,8
2011-07-09 09:00:00,247,3,0,0,1,30.34,34.09,58,19.0012,2011,7,9,5,9
2011-07-09 10:00:00,264,3,0,0,1,31.16,34.85,52,11.0014,2011,7,9,5,10
2011-07-09 11:00:00,290,3,0,0,1,31.98,34.85,46,19.9995,2011,7,9,5,11
2011-07-09 12:00:00,366,3,0,0,1,32.8,36.365,46,16.9979,2011,7,9,5,12
2011-07-09 13:00:00,416,3,0,0,1,33.62,37.12,41,15.0013,2011,7,9,5,13
2011-07-09 14:00:00,373,3,0,0,1,34.44,37.12,36,8.9981,2011,7,9,5,14
2011-07-09 15:00:00,402,3,0,0,1,34.44,36.365,34,6.0032,2011,7,9,5,15
2011-07-09 16:00:00,416,3,0,0,1,33.62,36.365,38,0.0,2011,7,9,5,16
2011-07-09 17:00:00,401,3,0,0,1,34.44,36.365,32,0.0,2011,7,9,5,17
2011-07-09 18:00:00,378,3,0,0,1,33.62,36.365,36,7.0015,2011,7,9,5,18
2011-07-09 19:00:00,306,3,0,0,1,31.16,34.85,55,11.0014,2011,7,9,5,19
2011-07-09 20:00:00,314,3,0,0,1,31.16,35.605,58,15.0013,2011,7,9,5,20
2011-07-09 21:00:00,238,3,0,0,1,30.34,34.09,58,11.0014,2011,7,9,5,21
2011-07-09 22:00:00,214,3,0,0,1,29.52,34.09,62,11.0014,2011,7,9,5,22
2011-07-09 23:00:00,140,3,0,0,1,29.52,33.335,58,12.998,2011,7,9,5,23
2011-07-10 00:00:00,154,3,0,0,1,28.7,32.575,61,11.0014,2011,7,10,6,0
2011-07-10 01:00:00,113,3,0,0,1,28.7,32.575,61,8.9981,2011,7,10,6,1
2011-07-10 02:00:00,96,3,0,0,1,27.88,31.82,69,6.0032,2011,7,10,6,2
2011-07-10 03:00:00,25,3,0,0,1,27.06,31.06,74,6.0032,2011,7,10,6,3
2011-07-10 04:00:00,5,3,0,0,1,27.06,31.06,69,6.0032,2011,7,10,6,4
2011-07-10 05:00:00,17,3,0,0,1,27.06,31.06,74,0.0,2011,7,10,6,5
2011-07-10 06:00:00,25,3,0,0,1,26.24,29.545,78,6.0032,2011,7,10,6,6
2011-07-10 07:00:00,65,3,0,0,1,28.7,32.575,70,6.0032,2011,7,10,6,7
2011-07-10 08:00:00,92,3,0,0,1,29.52,34.09,66,0.0,2011,7,10,6,8
2011-07-10 09:00:00,169,3,0,0,1,30.34,34.85,66,6.0032,2011,7,10,6,9
2011-07-10 10:00:00,268,3,0,0,1,31.16,34.85,55,8.9981,2011,7,10,6,10
2011-07-10 11:00:00,287,3,0,0,1,31.98,36.365,55,12.998,2011,7,10,6,11
2011-07-10 12:00:00,377,3,0,0,1,33.62,37.88,46,19.0012,2011,7,10,6,12
2011-07-10 13:00:00,367,3,0,0,1,32.8,36.365,46,19.9995,2011,7,10,6,13
2011-07-10 14:00:00,349,3,0,0,1,33.62,37.12,41,22.0028,2011,7,10,6,14
2011-07-10 15:00:00,361,3,0,0,1,34.44,37.12,39,19.0012,2011,7,10,6,15
2011-07-10 16:00:00,372,3,0,0,1,34.44,37.88,41,19.0012,2011,7,10,6,16
2011-07-10 17:00:00,363,3,0,0,1,34.44,37.12,36,15.0013,2011,7,10,6,17
2011-07-10 18:00:00,363,3,0,0,1,33.62,37.12,43,19.0012,2011,7,10,6,18
2011-07-10 19:00:00,303,3,0,0,1,32.8,37.12,49,22.0028,2011,7,10,6,19
2011-07-10 20:00:00,268,3,0,0,1,31.16,34.85,55,12.998,2011,7,10,6,20
2011-07-10 21:00:00,227,3,0,0,1,30.34,34.09,62,16.9979,2011,7,10,6,21
2011-07-10 22:00:00,143,3,0,0,1,30.34,34.85,66,15.0013,2011,7,10,6,22
2011-07-10 23:00:00,72,3,0,0,1,29.52,34.09,66,16.9979,2011,7,10,6,23
2011-07-11 00:00:00,35,3,0,1,1,28.7,32.575,65,12.998,2011,7,11,0,0
2011-07-11 01:00:00,10,3,0,1,1,28.7,32.575,61,19.0012,2011,7,11,0,1
2011-07-11 02:00:00,12,3,0,1,1,28.7,32.575,61,15.0013,2011,7,11,0,2
2011-07-11 03:00:00,10,3,0,1,1,27.88,31.82,65,11.0014,2011,7,11,0,3
2011-07-11 04:00:00,4,3,0,1,1,27.06,31.06,74,15.0013,2011,7,11,0,4
2011-07-11 05:00:00,26,3,0,1,1,27.06,31.06,74,8.9981,2011,7,11,0,5
2011-07-11 06:00:00,121,3,0,1,1,27.88,31.82,74,12.998,2011,7,11,0,6
2011-07-11 07:00:00,317,3,0,1,1,28.7,33.335,74,16.9979,2011,7,11,0,7
2011-07-11 08:00:00,420,3,0,1,1,30.34,34.85,66,19.0012,2011,7,11,0,8
2011-07-11 09:00:00,208,3,0,1,1,31.98,37.12,59,19.9995,2011,7,11,0,9
2011-07-11 10:00:00,117,3,0,1,1,32.8,37.88,55,23.9994,2011,7,11,0,10
2011-07-11 11:00:00,128,3,0,1,1,33.62,39.395,56,19.9995,2011,7,11,0,11
2011-07-11 12:00:00,148,3,0,1,1,34.44,40.15,53,19.0012,2011,7,11,0,12
2011-07-11 13:00:00,141,3,0,1,1,35.26,40.91,50,16.9979,2011,7,11,0,13
2011-07-11 14:00:00,134,3,0,1,1,35.26,41.665,53,19.0012,2011,7,11,0,14
2011-07-11 15:00:00,146,3,0,1,1,35.26,42.425,56,27.9993,2011,7,11,0,15
2011-07-11 16:00:00,239,3,0,1,1,35.26,42.425,56,26.0027,2011,7,11,0,16
2011-07-11 17:00:00,514,3,0,1,1,35.26,42.425,56,27.9993,2011,7,11,0,17
2011-07-11 18:00:00,472,3,0,1,1,35.26,41.665,53,26.0027,2011,7,11,0,18
2011-07-11 19:00:00,373,3,0,1,1,34.44,41.665,59,22.0028,2011,7,11,0,19
2011-07-11 20:00:00,236,3,0,1,1,29.52,34.85,74,27.9993,2011,7,11,0,20
2011-07-11 21:00:00,130,3,0,1,1,28.7,33.335,79,27.9993,2011,7,11,0,21
2011-07-11 22:00:00,90,3,0,1,1,29.52,34.85,74,8.9981,2011,7,11,0,22
2011-07-11 23:00:00,55,3,0,1,1,28.7,33.335,79,8.9981,2011,7,11,0,23
2011-07-12 00:00:00,22,3,0,1,1,28.7,33.335,79,8.9981,2011,7,12,1,0
2011-07-12 01:00:00,14,3,0,1,1,28.7,33.335,79,6.0032,2011,7,12,1,1
2011-07-12 02:00:00,9,3,0,1,1,28.7,33.335,79,7.0015,2011,7,12,1,2
2011-07-12 03:00:00,8,3,0,1,2,28.7,33.335,79,0.0,2011,7,12,1,3
2011-07-12 04:00:00,6,3,0,1,1,28.7,33.335,79,11.0014,2011,7,12,1,4
2011-07-12 05:00:00,25,3,0,1,1,28.7,33.335,79,6.0032,2011,7,12,1,5
2011-07-12 06:00:00,115,3,0,1,1,30.34,34.09,58,15.0013,2011,7,12,1,6
2011-07-12 07:00:00,330,3,0,1,1,31.16,34.85,55,12.998,2011,7,12,1,7
2011-07-12 08:00:00,417,3,0,1,1,31.16,35.605,58,15.0013,2011,7,12,1,8
2011-07-12 09:00:00,176,3,0,1,1,31.98,36.365,55,32.9975,2011,7,12,1,9
2011-07-12 10:00:00,123,3,0,1,1,33.62,38.635,52,11.0014,2011,7,12,1,10
2011-07-12 11:00:00,125,3,0,1,1,33.62,38.635,52,11.0014,2011,7,12,1,11
2011-07-12 12:00:00,163,3,0,1,1,35.26,39.395,44,19.9995,2011,7,12,1,12
2011-07-12 13:00:00,136,3,0,1,1,35.26,40.15,47,15.0013,2011,7,12,1,13
2011-07-12 14:00:00,124,3,0,1,1,36.9,42.425,42,19.9995,2011,7,12,1,14
2011-07-12 15:00:00,148,3,0,1,1,36.9,42.425,42,23.9994,2011,7,12,1,15
2011-07-12 16:00:00,202,3,0,1,1,35.26,39.395,44,19.0012,2011,7,12,1,16
2011-07-12 17:00:00,428,3,0,1,1,36.08,40.91,44,19.0012,2011,7,12,1,17
2011-07-12 18:00:00,511,3,0,1,1,35.26,40.15,47,19.9995,2011,7,12,1,18
2011-07-12 19:00:00,337,3,0,1,1,34.44,37.88,44,19.0012,2011,7,12,1,19
2011-07-12 20:00:00,308,3,0,1,1,33.62,37.12,43,12.998,2011,7,12,1,20
2011-07-12 21:00:00,258,3,0,1,1,33.62,37.12,43,7.0015,2011,7,12,1,21
2011-07-12 22:00:00,194,3,0,1,1,32.8,36.365,46,8.9981,2011,7,12,1,22
2011-07-12 23:00:00,79,3,0,1,1,31.98,35.605,52,0.0,2011,7,12,1,23
2011-07-13 00:00:00,46,3,0,1,1,31.16,35.605,62,0.0,2011,7,13,2,0
2011-07-13 01:00:00,12,3,0,1,1,31.16,34.85,55,0.0,2011,7,13,2,1
2011-07-13 02:00:00,5,3,0,1,1,31.16,34.85,55,0.0,2011,7,13,2,2
2011-07-13 03:00:00,4,3,0,1,1,30.34,34.09,58,12.998,2011,7,13,2,3
2011-07-13 04:00:00,5,3,0,1,1,30.34,34.09,58,16.9979,2011,7,13,2,4
